,movieId,title,genres_x,year,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres_y,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,id
66,204,under siege 2: dark territory,Action,2,Color,Geoff Murphy,47.0,92.0,14.0,488.0,Brenda Bakke,789.0,50024083.0,Action|Thriller,Peter Greene,35918,2318,Patrick Kilpatrick,1.0,colorado|niece|satellite|terrorist|train,http://www.imdb.com/title/tt0114781/?ref_=fn_tt_tt_1,126.0,English,USA,R,60000000.0,1995.0,520.0,5.4,1.85,1000,759
67,208,waterworld,Action|Adventure|Sci-Fi,1995,Color,Kevin Reynolds,91.0,176.0,58.0,60.0,Rick Aviles,711.0,88246220.0,Action|Adventure|Sci-Fi|Thriller,Jeanne Tripplehorn,144337,1004,Zakes Mokae,0.0,future|sail|sea|smoker|water,http://www.imdb.com/title/tt0114898/?ref_=fn_tt_tt_1,309.0,English,USA,PG-13,175000000.0,1995.0,60.0,6.1,1.85,0,76
68,215,before sunrise,Drama|Romance,1995,Color,Richard Linklater,121.0,105.0,0.0,4.0,Hans Weingartner,15.0,5400000.0,Drama|Romance,Hanno Pöschl,183288,36,Dominik Castell,1.0,american|conversations|kiss|love|train,http://www.imdb.com/title/tt0112471/?ref_=fn_tt_tt_1,395.0,English,USA,R,2500000.0,1995.0,12.0,8.1,1.85,22000,4190
69,223,clerks,Comedy,1994, Black and White,Kevin Smith,136.0,102.0,0.0,216.0,Brian O'Halloran,898.0,3151130.0,Comedy,Jason Mewes,181749,2103,Jeff Anderson,4.0,clerk|friend|hockey|video|video store,http://www.imdb.com/title/tt0109445/?ref_=fn_tt_tt_1,615.0,English,USA,R,230000.0,1994.0,657.0,7.8,1.37,0,5008
70,224,don juan demarco,Comedy|Drama|Romance,1995,Color,Jeremy Leven,44.0,97.0,19.0,977.0,Marlon Brando,40000.0,22200000.0,Comedy|Drama|Romance,Johnny Depp,41310,52122,Faye Dunaway,3.0,don juan|mental institution|patient|psychiatrist|retirement,http://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1,117.0,English,USA,PG-13,25000000.0,1994.0,10000.0,6.8,1.85,0,1946
71,225,disclosure,Drama|Thriller,1994,Color,Barry Levinson,55.0,128.0,272.0,383.0,Dylan Baker,2000.0,83000000.0,Drama|Thriller,Demi Moore,36587,3888,Roma Maffia,0.0,computer|marriage|non statutory female on male rape|promotion|sexual harassment,http://www.imdb.com/title/tt0109635/?ref_=fn_tt_tt_1,95.0,English,USA,R,55000000.0,1994.0,812.0,6.0,2.35,0,853
72,233,exotica,Drama,1994,Color,Atom Egoyan,53.0,103.0,460.0,900.0,Mia Kirshner,991.0,5132222.0,Drama|Mystery|Romance,Bruce Greenwood,14112,2990,Sarah Polley,1.0,bird|cult film|egg|nightclub|toronto,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1,83.0,English,Canada,R,2000000.0,1994.0,971.0,7.2,1.85,619,4411
73,235,ed wood,Comedy|Drama,1994, Black and White,Tim Burton,148.0,127.0,13000.0,940.0,Bill Murray,40000.0,5887457.0,Biography|Comedy|Drama,Johnny Depp,142416,56585,Martin Landau,1.0,1950s|director|friend|friendship|transvestism,http://www.imdb.com/title/tt0109707/?ref_=fn_tt_tt_1,420.0,English,USA,R,18000000.0,1994.0,13000.0,7.9,1.85,0,2449
74,246,hoop dreams,Documentary,1994,Color,Steve James,53.0,170.0,23.0,2.0,Arthur Agee,7.0,7830611.0,Documentary|Drama|Sport,William Gates,18980,15,Isiah Thomas,0.0,athlete|basketball|high school|high school student|school,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,74.0,English,USA,PG-13,700000.0,1994.0,6.0,8.3,1.33,0,4688
75,247,heavenly creatures,Crime|Drama,1994,Color,Peter Jackson,93.0,108.0,0.0,88.0,Jed Brophy,14000.0,3049135.0,Biography|Crime|Drama|Romance|Thriller,Kate Winslet,50197,14574,Liz Mullane,2.0,fantasy life|friend|friendship|love|teenage crush,http://www.imdb.com/title/tt0110005/?ref_=fn_tt_tt_1,265.0,English,New Zealand,R,5000000.0,1994.0,433.0,7.4,2.35,0,3775
76,253,interview with the vampire: the vampire chronicles,Drama|Horror,1994,Color,Neil Jordan,120.0,123.0,277.0,4000.0,Tom Cruise,11000.0,105264608.0,Drama|Fantasy|Horror,Brad Pitt,239752,25697,Kirsten Dunst,0.0,betrayal|dangerous friend|gothic|monster as victim|vampire,http://www.imdb.com/title/tt0110148/?ref_=fn_tt_tt_1,406.0,English,USA,R,60000000.0,1994.0,10000.0,7.6,1.85,11000,940
77,254,jefferson in paris,Drama,1995,Color,James Ivory,20.0,139.0,133.0,5.0,Todd Boyce,423.0,2474000.0,Biography|Drama|History|Romance,Seth Gilliam,2427,446,Nigel Whitmey,1.0,18th century|ambassador|french revolution|friendship|thomas jefferson,http://www.imdb.com/title/tt0113463/?ref_=fn_tt_tt_1,27.0,English,France,PG-13,14000000.0,1995.0,15.0,5.7,1.85,127,2808
78,259,kiss of death,Crime|Drama|Thriller,1995,Color,Barbet Schroeder,40.0,101.0,58.0,497.0,Michael Rapaport,12000.0,14942422.0,Action|Crime|Thriller,Nicolas Cage,14226,14008,Philip Baker Hall,3.0,beard|female nudity|police brutality|stripper|woman in lingerie,http://www.imdb.com/title/tt0113552/?ref_=fn_tt_tt_1,60.0,English,USA,R,40000000.0,1995.0,975.0,5.9,1.85,555,1291
79,41585,kiss of death,Crime|Drama|Film-Noir,1947,Color,Barbet Schroeder,40.0,101.0,58.0,497.0,Michael Rapaport,12000.0,14942422.0,Action|Crime|Thriller,Nicolas Cage,14226,14008,Philip Baker Hall,3.0,beard|female nudity|police brutality|stripper|woman in lingerie,http://www.imdb.com/title/tt0113552/?ref_=fn_tt_tt_1,60.0,English,USA,R,40000000.0,1995.0,975.0,5.9,1.85,555,1291
80,260,star wars: episode iv - a new hope,Action|Adventure|Sci-Fi,1977,Color,George Lucas,282.0,125.0,0.0,504.0,Peter Cushing,11000.0,460935665.0,Action|Adventure|Fantasy|Sci-Fi,Harrison Ford,911097,13485,Kenny Baker,1.0,death star|empire|galactic war|princess|rebellion,http://www.imdb.com/title/tt0076759/?ref_=fn_tt_tt_1,1470.0,English,USA,PG,11000000.0,1977.0,1000.0,8.7,2.35,33000,3024
81,261,little women,Drama,1994,Color,Gillian Armstrong,27.0,115.0,44.0,902.0,Kirsten Dunst,23000.0,50003300.0,Drama|Family|Romance,Christian Bale,36624,29370,Eric Stoltz,4.0,civil war|female protagonist|post civil war|reference to friedrich schiller|u.s. civil war,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,132.0,English,USA,PG,15000000.0,1994.0,4000.0,7.3,1.85,0,2625
82,4921,little women,Drama|Romance,1933,Color,Gillian Armstrong,27.0,115.0,44.0,902.0,Kirsten Dunst,23000.0,50003300.0,Drama|Family|Romance,Christian Bale,36624,29370,Eric Stoltz,4.0,civil war|female protagonist|post civil war|reference to friedrich schiller|u.s. civil war,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,132.0,English,USA,PG,15000000.0,1994.0,4000.0,7.3,1.85,0,2625
83,7054,little women,Drama,1949,Color,Gillian Armstrong,27.0,115.0,44.0,902.0,Kirsten Dunst,23000.0,50003300.0,Drama|Family|Romance,Christian Bale,36624,29370,Eric Stoltz,4.0,civil war|female protagonist|post civil war|reference to friedrich schiller|u.s. civil war,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,132.0,English,USA,PG,15000000.0,1994.0,4000.0,7.3,1.85,0,2625
84,266,legends of the fall,Drama|Romance|War|Western,1994,Color,Edward Zwick,57.0,133.0,380.0,918.0,Brad Pitt,12000.0,66528842.0,Drama|Romance|War|Western,Anthony Hopkins,112175,26388,Julia Ormond,2.0,epic|heart|killing an animal|passion|usa,http://www.imdb.com/title/tt0110322/?ref_=fn_tt_tt_1,329.0,English,USA,R,30000000.0,1994.0,11000.0,7.5,1.85,11000,1611
85,274,man of the house,Comedy,1995,Color,Stephen Herek,59.0,100.0,65.0,730.0,Vanessa Ferlito,1000.0,19118247.0,Action|Comedy,Christina Milian,19829,6171,Kelli Garner,5.0,cheerleader|cheerleading movie|neo noir|neo western|texas ranger,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,94.0,English,USA,PG-13,40000000.0,2005.0,923.0,5.4,2.35,779,1012
86,31867,man of the house,Action|Comedy,2005,Color,Stephen Herek,59.0,100.0,65.0,730.0,Vanessa Ferlito,1000.0,19118247.0,Action|Comedy,Christina Milian,19829,6171,Kelli Garner,5.0,cheerleader|cheerleading movie|neo noir|neo western|texas ranger,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,94.0,English,USA,PG-13,40000000.0,2005.0,923.0,5.4,2.35,779,1012
87,292,outbreak,Action|Drama|Sci-Fi|Thriller,1995,Color,Wolfgang Petersen,64.0,127.0,249.0,808.0,Morgan Freeman,18000.0,67823573.0,Action|Drama|Thriller,Kevin Spacey,91176,30383,Rene Russo,3.0,disease|epidemic|monkey|quarantine|virus,http://www.imdb.com/title/tt0114069/?ref_=fn_tt_tt_1,130.0,English,USA,R,50000000.0,1995.0,11000.0,6.6,1.85,0,957
88,296,pulp fiction,Comedy|Crime|Drama|Thriller,1994,Color,Quentin Tarantino,215.0,178.0,16000.0,857.0,Eric Stoltz,13000.0,107930000.0,Crime|Drama,Bruce Willis,1324680,16557,Phil LaMarr,1.0,black comedy|cunnilingus|neo noir|nonlinear timeline|postmodern,http://www.imdb.com/title/tt0110912/?ref_=fn_tt_tt_1,2195.0,English,USA,R,8000000.0,1994.0,902.0,8.9,2.35,45000,3355
89,299,priest,Drama,1994,Color,Scott Stewart,225.0,87.0,124.0,77.0,Alan Dale,865.0,29136626.0,Action|Fantasy|Horror|Sci-Fi|Thriller,Josh Wingate,97089,1417,Jacob Hopkins,0.0,church|priest|sheriff|vampire|warrior,http://www.imdb.com/title/tt0822847/?ref_=fn_tt_tt_1,233.0,English,USA,PG-13,60000000.0,2011.0,441.0,5.7,2.35,20000,791
90,86835,priest,Action|Horror|Sci-Fi|Thriller,2011,Color,Scott Stewart,225.0,87.0,124.0,77.0,Alan Dale,865.0,29136626.0,Action|Fantasy|Horror|Sci-Fi|Thriller,Josh Wingate,97089,1417,Jacob Hopkins,0.0,church|priest|sheriff|vampire|warrior,http://www.imdb.com/title/tt0822847/?ref_=fn_tt_tt_1,233.0,English,USA,PG-13,60000000.0,2011.0,441.0,5.7,2.35,20000,791
91,327,tank girl,Action|Comedy|Sci-Fi,1995,Color,Rachel Talalay,60.0,104.0,54.0,919.0,Lori Petty,6000.0,4064333.0,Action|Comedy|Sci-Fi,Naomi Watts,24790,9662,Jeff Kober,0.0,2030s|21st century|desert|jet|tank,http://www.imdb.com/title/tt0114614/?ref_=fn_tt_tt_1,173.0,English,USA,R,25000000.0,1995.0,923.0,5.2,2.35,0,1995
92,329,star trek: generations,Adventure|Drama|Sci-Fi,1994,Color,David Carson,98.0,118.0,18.0,906.0,Alan Ruck,1000.0,75668868.0,Action|Adventure|Mystery|Sci-Fi|Thriller,LeVar Burton,60504,6427,Jonathan Frakes,0.0,23rd century|bare chested male bondage|enterprise the starship|rescue|sacrifice,http://www.imdb.com/title/tt0111280/?ref_=fn_tt_tt_1,249.0,English,USA,PG,35000000.0,1994.0,946.0,6.6,2.35,0,1343
93,330,tales from the hood,Action|Crime|Horror,1995,Color,Rusty Cundieff,25.0,98.0,38.0,360.0,Clarence Williams III,1000.0,11797927.0,Comedy|Horror|Thriller,Corbin Bernsen,4582,3221,David Alan Grier,0.0,child abuse|death|drugs|ku klux klan|police brutality,http://www.imdb.com/title/tt0114609/?ref_=fn_tt_tt_1,52.0,English,USA,R,6000000.0,1995.0,475.0,6.1,1.85,985,3606
94,337,what's eating gilbert grape,Drama,1993,Color,Lasse Hallström,80.0,118.0,529.0,472.0,Leonardo DiCaprio,40000.0,9170214.0,Drama|Romance,Johnny Depp,171882,69746,Kevin Tighe,1.0,apostrophe in title|face slap|four word title|grocery store|police,http://www.imdb.com/title/tt0108550/?ref_=fn_tt_tt_1,292.0,English,USA,PG-13,11000000.0,1993.0,29000.0,7.8,1.85,14000,3058
95,338,virtuosity,Action|Sci-Fi|Thriller,1995,Color,Brett Leonard,44.0,106.0,32.0,650.0,Costas Mandylor,18000.0,24048000.0,Action|Crime|Sci-Fi|Thriller,Denzel Washington,23579,20772,Traci Lords,1.0,android|ex cop|serial killer|virtual character come to life|virtual reality,http://www.imdb.com/title/tt0114857/?ref_=fn_tt_tt_1,88.0,English,USA,R,30000000.0,1995.0,723.0,5.5,2.35,0,1675
96,344,ace ventura: pet detective,Comedy,1994,Color,Tom Shadyac,61.0,78.0,293.0,567.0,Udo Kier,759.0,72217000.0,Comedy,Sean Young,216486,2462,David Margulies,1.0,detective|dolphin|mascot|nudity|stupidity,http://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,242.0,English,USA,PG-13,12000000.0,1994.0,595.0,6.9,1.85,0,2924
97,348,bullets over broadway,Comedy,1994,Color,Woody Allen,67.0,98.0,11000.0,967.0,Chazz Palminteri,1000.0,13383737.0,Comedy|Crime,Jim Broadbent,29385,4302,Dianne Wiest,4.0,actress|bodyguard|new york city|play|playwright,http://www.imdb.com/title/tt0109348/?ref_=fn_tt_tt_1,86.0,English,USA,R,20000000.0,1994.0,979.0,7.5,1.85,979,2275
98,349,clear and present danger,Action|Crime|Drama|Thriller,1994,Color,Phillip Noyce,42.0,141.0,176.0,672.0,Dean Jones,11000.0,122012710.0,Action|Crime|Drama|Thriller,Harrison Ford,69663,14178,Raymond Cruz,1.0,cia|colombia|colombian drug cartel|drugs|president,http://www.imdb.com/title/tt0109444/?ref_=fn_tt_tt_1,133.0,English,USA,PG-13,62000000.0,1994.0,913.0,6.9,2.35,0,699
99,352,crooklyn,Comedy|Drama,1994,Color,Spike Lee,25.0,115.0,0.0,534.0,Delroy Lindo,1000.0,13640000.0,Comedy|Drama,Alfre Woodard,6011,3267,Isaiah Washington,0.0,argument|birthday|bully|coming of age|semi autobiographical,http://www.imdb.com/title/tt0109504/?ref_=fn_tt_tt_1,39.0,English,USA,PG-13,14000000.0,1994.0,848.0,6.9,1.85,905,2795
100,356,forrest gump,Comedy|Drama|Romance|War,1994, Black and White,Robert Zemeckis,149.0,142.0,0.0,194.0,Siobhan Fallon Hogan,15000.0,329691196.0,Comedy|Drama,Tom Hanks,1251222,15700,Sam Anderson,0.0,amputee|love|vietnam|vietnam war|war hero,http://www.imdb.com/title/tt0109830/?ref_=fn_tt_tt_1,1398.0,English,USA,PG-13,55000000.0,1994.0,294.0,8.8,2.35,59000,836
101,357,four weddings and a funeral,Comedy|Romance,1994,Color,Mike Newell,84.0,117.0,179.0,239.0,James Fleet,1000.0,52700832.0,Comedy|Drama|Romance,Kristin Scott Thomas,107923,1862,Simon Callow,4.0,1990s|chick flick|funeral|gay relationship|wedding,http://www.imdb.com/title/tt0109831/?ref_=fn_tt_tt_1,197.0,English,UK,R,4500000.0,1994.0,398.0,7.1,1.66,0,3843
102,370,naked gun 33 1/3: the final insult,Action|Comedy,33,Color,Peter Segal,43.0,83.0,88.0,348.0,Fred Ward,3000.0,51109400.0,Comedy|Crime,George Kennedy,76850,4767,Priscilla Presley,5.0,retirement|spoof|terrorist|transsexual|undercover,http://www.imdb.com/title/tt0110622/?ref_=fn_tt_tt_1,85.0,English,USA,PG-13,30000000.0,1994.0,459.0,6.4,1.85,1000,1633
103,377,speed,Action|Romance|Thriller,1994,Color,Jan de Bont,114.0,116.0,101.0,780.0,Alan Ruck,18000.0,121248145.0,Action|Adventure|Crime|Thriller,Keanu Reeves,260981,20966,Joe Morton,0.0,bomb|bus|elevator|explosive|rescue,http://www.imdb.com/title/tt0111257/?ref_=fn_tt_tt_1,373.0,English,USA,R,25000000.0,1994.0,946.0,7.2,2.35,0,1589
104,379,timecop,Action|Sci-Fi|Thriller,1994,Color,Peter Hyams,62.0,99.0,0.0,186.0,Bruce McGill,664.0,44450000.0,Action|Crime|Sci-Fi|Thriller,Mia Sara,44394,2010,Gloria Reuben,1.0,cop|corrupt politician|future|senator|time travel,http://www.imdb.com/title/tt0111438/?ref_=fn_tt_tt_1,115.0,English,Canada,R,27000000.0,1994.0,655.0,5.8,2.35,0,1767
105,380,true lies,Action|Adventure|Comedy|Romance|Thriller,1994,Color,James Cameron,94.0,141.0,0.0,618.0,Tia Carrere,2000.0,146282411.0,Action|Comedy|Thriller,Jamie Lee Curtis,190439,4528,Tom Arnold,0.0,espionage|secret agent|secret mission|spy|spy film,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,351.0,English,USA,R,115000000.0,1994.0,1000.0,7.2,2.35,0,291
106,382,wolf,Drama|Horror|Romance|Thriller,1994,Color,Mike Nichols,59.0,125.0,0.0,184.0,Peter Gerety,443.0,65012000.0,Drama|Horror|Romance|Thriller,David Hyde Pierce,43559,1439,Ron Rifkin,1.0,blood|publisher|publishing house|werewolf|wolf,http://www.imdb.com/title/tt0111742/?ref_=fn_tt_tt_1,137.0,English,USA,R,70000000.0,1994.0,277.0,6.2,1.85,0,603
107,110173,wolf,Crime|Drama|Thriller,2013,Color,Mike Nichols,59.0,125.0,0.0,184.0,Peter Gerety,443.0,65012000.0,Drama|Horror|Romance|Thriller,David Hyde Pierce,43559,1439,Ron Rifkin,1.0,blood|publisher|publishing house|werewolf|wolf,http://www.imdb.com/title/tt0111742/?ref_=fn_tt_tt_1,137.0,English,USA,R,70000000.0,1994.0,277.0,6.2,1.85,0,603
108,383,wyatt earp,Western,1994,Color,Lawrence Kasdan,40.0,212.0,759.0,812.0,Catherine O'Hara,2000.0,25052000.0,Adventure|Biography|Crime|Drama|Western,Dennis Quaid,35314,5708,Isabella Rossellini,0.0,historically inaccurate|name calling|penis slur|vomiting|wyatt earp,http://www.imdb.com/title/tt0111756/?ref_=fn_tt_tt_1,145.0,English,USA,PG-13,63000000.0,1994.0,925.0,6.6,2.35,0,698
109,384,bad company,Action|Crime|Drama,1995,Color,Joel Schumacher,128.0,116.0,541.0,384.0,Brooke Smith,12000.0,30157016.0,Action|Adventure|Comedy|Thriller,Anthony Hopkins,39659,12993,Garcelle Beauvais,2.0,cia|cia agent|terrorist|twin|twin brother,http://www.imdb.com/title/tt0280486/?ref_=fn_tt_tt_1,189.0,English,USA,PG-13,70000000.0,2002.0,405.0,5.6,2.35,792,613
110,5414,bad company,Action|Comedy|Crime,2002,Color,Joel Schumacher,128.0,116.0,541.0,384.0,Brooke Smith,12000.0,30157016.0,Action|Adventure|Comedy|Thriller,Anthony Hopkins,39659,12993,Garcelle Beauvais,2.0,cia|cia agent|terrorist|twin|twin brother,http://www.imdb.com/title/tt0280486/?ref_=fn_tt_tt_1,189.0,English,USA,PG-13,70000000.0,2002.0,405.0,5.6,2.35,792,613
111,5426,bad company,Western,1972,Color,Joel Schumacher,128.0,116.0,541.0,384.0,Brooke Smith,12000.0,30157016.0,Action|Adventure|Comedy|Thriller,Anthony Hopkins,39659,12993,Garcelle Beauvais,2.0,cia|cia agent|terrorist|twin|twin brother,http://www.imdb.com/title/tt0280486/?ref_=fn_tt_tt_1,189.0,English,USA,PG-13,70000000.0,2002.0,405.0,5.6,2.35,792,613
112,393,street fighter,Action|Adventure|Fantasy,1994,Color,Steven E. de Souza,63.0,102.0,133.0,690.0,Raul Julia,2000.0,33423521.0,Action|Adventure|Comedy|Thriller,Ming-Na Wen,53115,5443,Kylie Minogue,1.0,guile|hostage|ransom|soldier|united nations,http://www.imdb.com/title/tt0111301/?ref_=fn_tt_tt_1,282.0,English,Japan,PG-13,35000000.0,1994.0,1000.0,3.8,2.35,0,1447
113,402,open season,Comedy,1996,Color,Roger Allers,107.0,83.0,28.0,624.0,Debra Messing,4000.0,84303558.0,Adventure|Animation|Comedy|Family,Jon Favreau,65270,6081,Jane Krakowski,1.0,bear|deer|forest|grizzly bear|hunter,http://www.imdb.com/title/tt0400717/?ref_=fn_tt_tt_1,100.0,English,USA,PG,85000000.0,2006.0,650.0,6.2,1.85,863,412
114,48414,open season,Adventure|Animation|Children|Comedy|IMAX,2006,Color,Roger Allers,107.0,83.0,28.0,624.0,Debra Messing,4000.0,84303558.0,Adventure|Animation|Comedy|Family,Jon Favreau,65270,6081,Jane Krakowski,1.0,bear|deer|forest|grizzly bear|hunter,http://www.imdb.com/title/tt0400717/?ref_=fn_tt_tt_1,100.0,English,USA,PG,85000000.0,2006.0,650.0,6.2,1.85,863,412
115,420,beverly hills cop iii,Action|Comedy|Crime|Thriller,1994,Color,John Landis,36.0,104.0,644.0,174.0,Jon Tenney,437.0,42610000.0,Action|Comedy|Crime|Thriller,Louis Lombardi,60293,1093,Gilbert R. Hill,1.0,california|counterfeit|counterfeit money|money|theme park,http://www.imdb.com/title/tt0109254/?ref_=fn_tt_tt_1,114.0,English,USA,R,55000000.0,1994.0,289.0,5.5,1.85,669,981
116,434,cliffhanger,Action|Adventure|Thriller,1993,Color,Renny Harlin,74.0,124.0,212.0,369.0,Leon,13000.0,84049211.0,Action|Adventure|Thriller,Sylvester Stallone,96096,15229,Janine Turner,1.0,money|mountain|rocky mountains|snow|suitcase,http://www.imdb.com/title/tt0106582/?ref_=fn_tt_tt_1,172.0,English,USA,R,70000000.0,1993.0,730.0,6.4,2.35,0,665
117,441,dazed and confused,Comedy,1993,Color,Richard Linklater,152.0,102.0,0.0,787.0,Adam Goldberg,14000.0,7993039.0,Comedy,Milla Jovovich,120036,18643,Cole Hauser,1.0,football|hazing|high school|last day of school|pledge,http://www.imdb.com/title/tt0106677/?ref_=fn_tt_tt_1,408.0,English,USA,R,6900000.0,1993.0,1000.0,7.7,1.85,10000,3542
118,480,jurassic park,Action|Adventure|Sci-Fi|Thriller,1993,Color,Steven Spielberg,308.0,127.0,14000.0,191.0,Ariana Richards,967.0,356784000.0,Adventure|Sci-Fi|Thriller,Wayne Knight,613473,2129,Bob Peck,0.0,dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,http://www.imdb.com/title/tt0107290/?ref_=fn_tt_tt_1,895.0,English,USA,PG-13,63000000.0,1993.0,610.0,8.1,1.85,19000,697
119,482,killing zoe,Crime|Drama|Thriller,1994,Color,Roger Avary,37.0,99.0,675.0,164.0,Salvator Xuereb,902.0,418953.0,Crime|Drama|Thriller,Eric Stoltz,17322,1582,Jean-Hugues Anglade,0.0,bank|bastille day|call girl|childhood friend|drugs,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,93.0,English,France,R,1500000.0,1993.0,424.0,6.5,1.85,853,4419
120,485,last action hero,Action|Adventure|Comedy|Fantasy,1993,Color,John McTiernan,80.0,130.0,323.0,330.0,Tom Noonan,670.0,50016394.0,Action|Adventure|Comedy|Fantasy,F. Murray Abraham,106528,2407,Joan Plowright,1.0,action hero|hero|magic|ticket|video store,http://www.imdb.com/title/tt0107362/?ref_=fn_tt_tt_1,257.0,English,USA,PG-13,70000000.0,1993.0,442.0,6.2,2.35,0,416
121,493,menace ii society,Action|Crime|Drama,1993,Color,Albert Hughes,28.0,97.0,117.0,556.0,Larenz Tate,851.0,27900000.0,Crime|Drama|Thriller,Jada Pinkett Smith,39508,3036,Khandi Alexander,2.0,1990s|escape|graduation|hustler|street,http://www.imdb.com/title/tt0107554/?ref_=fn_tt_tt_1,96.0,English,USA,R,3500000.0,1993.0,582.0,7.5,1.85,0,3988
122,494,executive decision,Action|Adventure|Thriller,1996,Color,Stuart Baird,60.0,133.0,53.0,263.0,Joe Morton,1000.0,68750000.0,Action|Adventure|Thriller,Oliver Platt,40858,2916,J.T. Walsh,0.0,bomb|hostage|military|plane|terrorist,http://www.imdb.com/title/tt0116253/?ref_=fn_tt_tt_1,144.0,English,USA,R,55000000.0,1996.0,780.0,6.4,2.35,0,862
123,497,much ado about nothing,Comedy|Romance,1993,Color,Kenneth Branagh,41.0,111.0,0.0,591.0,Denzel Washington,18000.0,22551000.0,Comedy|Drama|Romance,Keanu Reeves,37269,37645,Brian Blessed,0.0,16th century|bachelor|dishonor|masquerade party|wedding,http://www.imdb.com/title/tt0107616/?ref_=fn_tt_tt_1,165.0,English,UK,PG-13,8000000.0,1993.0,18000.0,7.4,1.85,0,3374
124,103027,much ado about nothing,Comedy|Drama|Romance,2012,Color,Kenneth Branagh,41.0,111.0,0.0,591.0,Denzel Washington,18000.0,22551000.0,Comedy|Drama|Romance,Keanu Reeves,37269,37645,Brian Blessed,0.0,16th century|bachelor|dishonor|masquerade party|wedding,http://www.imdb.com/title/tt0107616/?ref_=fn_tt_tt_1,165.0,English,UK,PG-13,8000000.0,1993.0,18000.0,7.4,1.85,0,3374
125,500,mrs. doubtfire,Comedy|Drama,1993,Color,Chris Columbus,57.0,125.0,0.0,711.0,Mara Wilson,49000.0,219200000.0,Comedy|Drama|Family|Romance,Robin Williams,181380,52201,Matthew Lawrence,5.0,actor|based on novel|fancy restaurant|male actor playing a female character|party,http://www.imdb.com/title/tt0107614/?ref_=fn_tt_tt_1,223.0,English,USA,PG-13,25000000.0,1993.0,1000.0,6.9,2.35,0,1867
126,504,no escape,Action|Drama|Sci-Fi,1994,Color,John Erick Dowdle,203.0,103.0,66.0,13.0,Claire Geare,155.0,27285953.0,Action|Thriller,Sterling Jerins,48675,259,Sahajak Boonthanakit,0.0,asia|fictional country|hotel|rebellion|revolution,http://www.imdb.com/title/tt1781922/?ref_=fn_tt_tt_1,214.0,English,USA,R,5000000.0,2015.0,78.0,6.8,1.85,16000,3750
